ensembl_transcript_id	sym	ensembl_peptide_id	SRR3401749	SRR3401751	SRR3401745	SRR3401747	SRR3401746	SRR3401748	SRR3401750	SRR3401752	ERR7417863	ERR7417867	ERR7417864	ERR7417870	ERR7417865	ERR7417866	ERR7417869	ERR7417868	SRR22810193	SRR22810194	SRR22810191	SRR22810192	SRR22810189	SRR22810190	SRR11184908	SRR11184909	SRR11184911	SRR11184915	SRR11184916	SRR11184910	SRR11184912	SRR11184917	SRR11184918	SRR11184913	SRR11184914	SRR11184919	SRR11184920	SRR11184921	SRR10572658	SRR10572659	SRR10572660	SRR10572663	SRR10572664	SRR10572657	SRR10572661	SRR10572662	SRR3401399	SRR3401401	SRR5812574	SRR5812577	SRR5812581	SRR5812564	SRR5812565	SRR5812569	SRR5812580	SRR5812570	SRR5812573	SRR5812575	SRR5812576	SRR5812578	SRR5812579	SRR5812566	SRR5812571	SRR5812567	SRR5812568	SRR5812572	SRR18502223	SRR18502227	SRR18502237	SRR18502228	SRR18502231	SRR18502232	SRR18502238	SRR18502234	SRR18502235	SRR18502236	SRR18502224	SRR18502225	SRR18502226	SRR18502229	SRR18502230	SRR18502233
ENSCGRT00001015464	Amhr2	ENSCGRP00001011235	0.798875	0	0.305917	0.21691	0.181889	0.369837	1.116527	0.227917	0.478478	0.380557	0.254953	0.179682	0.210861	0.34831	0.389374	0.658982	0.494867	0.398918	0.382134	0.474996	0.325425	0.197628	0.237104	0.381855	0.045524	0.275543	0.586258	0.084689	0.095413	0.043699	0.606106	0.130867	0.234673	0.771588	0.186744	0.242504	0.023253	0.038998	0.03772	0.016037	0.03844	0.030801	0.00839	0.019738	0.305916	0.18188	0.471823	0.286018	0.47622	0.574038	0.285272	0.108221	0.348915	0.961548	0.849351	0.66422	0.669396	0.51537	0.587118	0.241365	0.522037	0.117986	0.113975	0.590859	0.423868	0	0.156493	0.246201	0.208656	0	0.074483	0	0.205853	0.180504	0.100985	0.200598	0.095648	0.07898	0	0.081542
ENSCGRT00001015465	Yipf7	ENSCGRP00001011236	0.191249	0	0	0.194287	0	0	0.185042	0	0.465079	0.095754	0.080319	0.270461	0.441521	0.079397	0	0.097439	0.169784	0.156417	0	0	0	0.180811	0.13877	0.111659	0	0.26928	0.202834	0.123013	0	0	0.111544	0	0	0	0	0	0.059062	0.025012	0.031997	0.041247	0.04919	0.079008	0.04315	0.050603	0	0	0	0.286853	0	0	0.119707	0.068168	0	0.283197	0	0	0	0	0.294031	0.275227	0	0	0.114661	0.148177	0.221728	0	0	0	0	0	0	0.190178	0	0	0	0	0	0.214171	0	0
ENSCGRT00001015466	Rbm38	ENSCGRP00001011237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.167154	0	0	0.126958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045758	0	0	0.023933	0.056103	0	0	0.16307	0	0	0	0	0	0.160993	0	0	0	0.154457	0	0	0	0	0.065141	0	0.163647	0.246714	0	0	0	0	0	0	0	0	0	0	0	0.279746	0	0	0
ENSCGRT00001015467	P4ha2	ENSCGRP00001011238	29.436882	6.851075	5.59801	8.58183	13.32936	14.070618	31.906187	12.826631	28.263798	23.14146	21.304673	27.997359	24.43263	26.432558	26.747115	31.068187	2.415246	1.424119	5.339467	1.118904	8.283434	2.598866	6.801587	5.936817	5.075165	11.57741	8.619159	4.802276	3.601378	4.327617	8.433512	3.17544	4.002862	12.064545	5.615496	6.540528	0.782318	0.403767	0.814464	0	0.097445	0.939917	0.170021	0.257481	5.598395	13.329696	4.003864	2.377029	3.120796	6.406805	3.436662	7.25832	2.627984	2.204707	1.864983	4.063804	3.776071	2.284509	2.035585	5.780598	4.180997	6.973199	7.035793	2.933481	9.183686	12.145347	5.900835	10.582913	6.201218	7.830215	6.948587	10.286805	5.480819	6.563619	5.423569	8.121851	9.599548	17.101359	10.985212	6.695994
ENSCGRT00001015468	ENSCGRG00001012927	ENSCGRP00001011239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.043528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCGRT00001015469	ENSCGRG00001012931	ENSCGRP00001011240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCGRT00001015470	Slc6a18	ENSCGRP00001011241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCGRT00001015471	ENSCGRG00001012934	ENSCGRP00001011242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCGRT00001015472	Slc6a18	ENSCGRP00001011243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCGRT00001015473	Fndc10	ENSCGRP00001011244	2.321063	2.097843	1.244739	2.133422	3.958694	3.32704	2.92364	4.215177	6.470867	7.340044	4.812554	5.393719	5.39161	7.029306	7.467746	8.86689	4.821142	3.476014	3.884726	2.81677	1.654116	2.455518	3.861599	3.106619	3.672023	4.942457	4.241925	4.654884	4.195475	3.857721	3.96063	3.990684	4.088465	2.442175	3.436981	5.742402	0.354816	0.241212	0.692431	0.945569	0.977659	0.349216	0.650719	1.12827	1.244701	3.958736	0.706469	0.686337	0.178474	3.374363	4.302062	2.776495	0.523188	0.507953	0.182028	0	0.167321	0.685883	0.879025	3.753799	0.694373	2.891906	2.265469	1.240981	1.34522	1.297296	7.087394	1.362115	2.936915	1.029945	3.485396	2.09914	1.56751	1.509264	1.622482	0.960274	0.610554	0.787574	1.128529	2.180677
ENSCGRT00001015474	ENSCGRG00001012936	ENSCGRP00001011245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCGRT00001015475	Plscr3	ENSCGRP00001011246	38.48706	39.270423	12.382145	44.556323	18.336854	29.877181	39.277267	31.507546	35.035424	33.616777	32.322136	33.297792	33.538175	30.905999	37.148694	35.219381	14.331099	17.21746	21.739646	13.540033	17.489329	19.424201	23.294282	22.3306	18.025812	26.119046	22.306386	15.91467	19.234605	21.134471	17.040184	19.820866	19.889844	17.691688	19.687468	20.498827	4.583898	4.288346	5.861582	4.284588	4.313391	4.757348	4.446635	5.051677	12.382118	18.335937	26.527837	23.109583	24.093739	27.557646	28.703092	18.751999	24.736793	26.443297	28.086126	27.517179	23.563839	24.6591	24.11396	28.82235	27.289608	18.203849	16.929708	29.095963	29.41068	35.613208	36.618973	35.117915	35.525206	32.326473	36.823154	38.005457	32.677001	35.827167	31.144072	31.325073	26.094359	36.488765	36.016135	36.461959
ENSCGRT00001015476	Slc6a18	ENSCGRP00001011247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCGRT00001015477	Pstpip2	ENSCGRP00001011248	0	0	0	0	0	0	0.259961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.042571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCGRT00001015478	Cdhr1	ENSCGRP00001011249	0.271605	0.087993	0	0	0	0	0.130256	0	33.043422	24.032196	23.731413	25.09046	27.141758	22.410087	32.451329	34.211062	0	0	0	0	0	0	0	0	0	0	0	0.025843	0	0	0	0	0	0	0	0.074061	0	0	0.007903	0	0	0	0	0	0	0	0	0	0	0.014484	0	0	0	0	0	0	0	0	0	0	0	0	0	0.037269	0	0	0.048375	0	0	0	0	0.043297	0	0	0	0	0	0	0	0
ENSCGRT00001015479	ENSCGRG00001012940	ENSCGRP00001011250	928.416576	482.455285	447.320281	4456.316658	332.832411	6123.36125	655.483144	457.680283	985.312389	1720.601171	743.00802	903.9294	704.936601	767.885967	882.087765	849.264829	1445.011575	1906.82729	1794.755397	1237.363969	1600.006982	1962.444126	14343.105276	22742.962099	24832.698978	20440.17916	14568.813872	14111.407119	18302.057863	17020.981267	18276.185428	16179.659434	18347.189138	9109.34147	12712.048503	16175.457599	9.110903	7.959489	8.137415	10.159612	10.132439	10.233364	8.008367	21.13895	447.272228	332.919106	305.133833	634.797107	1329.395027	730.97837	539.055445	531.928111	1324.640571	929.303206	1419.275293	292.926284	618.819946	1475.124388	1495.67605	541.192797	935.612123	497.756184	605.21304	1454.100915	1294.127292	1268.04581	1612.269863	1575.624099	1208.684589	1190.617238	2899.501154	2216.889253	2061.104521	1746.919239	1231.202755	987.222908	1825.166655	1904.018431	1783.677228	1559.494675
ENSCGRT00001015480	Ptpre	ENSCGRP00001011251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.138938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.085019	0	0	0	0	0	0	0	0	0	0	0.662616	0	0	1.256757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCGRT00001015481	ENSCGRG00001012942	ENSCGRP00001011252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCGRT00001015482	ENSCGRG00001012941	ENSCGRP00001011253	5.222551	5.651258	4.539789	4.636888	6.840703	5.564418	5.562454	5.831731	14.462664	10.91043	9.912447	11.13413	11.670189	12.030674	13.097027	13.23278	3.052053	2.427183	3.600761	3.088286	3.780482	3.798892	4.056254	3.914967	4.104542	4.568851	4.290635	3.818686	3.667236	3.146506	3.428935	3.177052	3.546662	4.133499	4.274253	3.634823	2.400421	2.23487	2.964478	3.362747	2.803578	2.540171	2.780334	2.968812	4.539782	6.840341	6.90563	6.069674	6.42591	7.389633	5.841785	5.908843	5.762367	7.57284	6.93369	7.235715	6.520406	6.004594	6.324681	5.713624	6.090946	5.96162	5.790354	6.199725	5.301629	4.839647	4.400427	5.034609	4.637052	4.970606	4.136841	5.395954	3.080848	4.024009	3.513527	4.994779	3.95703	4.393887	4.310635	4.005767
ENSCGRT00001015483	Ttll7	ENSCGRP00001011254	17.269055	6.711044	1.812312	6.926631	1.758114	11.683358	17.223916	9.71312	2.300146	2.312273	2.18469	2.964138	2.664871	3.12691	2.204372	2.239289	0.473424	0.268401	0.824889	0.244684	0.894059	1.434951	2.476163	2.415295	2.14258	4.847327	3.457689	2.01782	2.190066	1.903424	2.524141	2.053745	2.048661	2.61644	1.735012	1.810159	1.332679	1.196355	1.478191	1.064822	0.966984	1.266051	1.094226	1.104873	1.812308	1.758025	0.888139	0.585572	0.573569	0.940191	0.886541	0.585713	0.3852	0.783671	1.059357	0.691106	0.906935	0.689867	0.389025	0.660522	0.838638	0.497639	0.672021	0.782692	1.969317	1.676029	2.305375	1.502381	1.649473	1.88036	2.327763	1.692108	0.853641	1.862704	1.98046	2.088841	1.821203	0.745961	1.729452	2.019669
ENSCGRT00001015484	Ptpre	ENSCGRP00001011255	0	0	0.354555	0	0.966809	0	0	0	2.115032	1.732921	0.374292	1.984707	1.501196	2.769103	2.658716	2.006229	0	0	0.482135	0.179789	0.57482	0.249345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.164481	0.048387	0.290457	0.318622	0.034331	0.227618	0.108427	0.04711	0.354555	0.966761	9.783742	10.903394	7.377321	7.101624	7.227612	0	2.934752	10.340796	11.776267	8.227764	14.088438	8.291111	6.952465	7.936849	8.840598	0.054326	0.104869	8.991923	0	0	0	0.124479	0	0	0	0	0	0	0	0	0	0	0	0
ENSCGRT00001015485	Ddb2	ENSCGRP00001011256	0	0	0	0	0	0	0	0	0.150692	0.051882	0.130394	0.048958	0.095791	0.043133	0.106059	0.211338	0	0	0	0	0	0	0.200701	0	0.064133	0	0.194813	0.059644	0.1344	0.307947	0.267563	0.368597	0.066014	0.054476	0.065809	0.227521	0	0.026706	0	0	0	0.028123	0	0.027029	0	0	0.080313	0	0.081079	0.062693	0	0	0	0.077017	0	0.082223	0	0.077977	0	0	0	0	0	0	0	0	0.10875	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCGRT00001015486	Ptpre	ENSCGRP00001011257	0.124141	0.06052	1.625484	0.123359	0	0.315965	0.476805	0.129662	0	1.097748	2.48001	0	1.939762	0	0	0.44943	0	0.194147	0	0	0	0	0.040175	0.032353	0.038589	0.116704	0	0.107687	0	0	0.096234	0.073963	0	0.065347	0	0	0.134823	0.171308	0.106604	0	0.233301	0	0.20189	0.209345	1.625479	0	5.15539	5.870825	5.594541	5.85154	9.33291	0.023219	8.725076	6.301323	4.581559	9.510685	4.060353	7.193772	9.259861	6.507505	7.440303	0	0	7.64061	0	0.067163	0.066664	0	0.178164	0.13242	0.126948	0	0	0	0.0863	0.085752	0	0	0.14667	0
ENSCGRT00001015487	Ucn	ENSCGRP00001011258	0	0	0	0	0.533157	0	0.596917	0	0.279018	1.420074	0.956559	0.265576	1.046308	1.399564	0.860312	1.736091	0	0	0	0	0	0	0.760837	0	7.09401	1.491487	1.131811	0.658982	0	0	0	0.678706	0	0.630824	0	0	0	0	0	0	0	0	0	0	0	0.533377	0	0	0.440461	0.170558	0.538309	0	0	0	0	0	0	0	0	0.489753	0	0	0.171687	0	1.470533	0	0.722362	0	0.608182	0	0	0	0	0.832083	0	0	2.512462	0	0	0
ENSCGRT00001015488	Gk	ENSCGRP00001011259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCGRT00001015489	Gk	ENSCGRP00001011260	0	0	0	0	0	0	0	0	0.037252	0	0.064509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.040948	0	0	0	0	0	0.010393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.226287	0	0	0.091398	0	0	0	0	0	0
ENSCGRT00001015490	Zscan21	ENSCGRP00001011261	26.209335	19.790391	9.460584	18.77304	15.080713	19.343445	18.842743	20.355607	14.925267	18.236088	18.200326	19.826079	19.350622	19.845041	17.163972	19.635578	11.327326	11.877276	12.81345	11.230129	13.460228	13.412163	12.258146	11.445422	9.771688	18.395755	19.011238	10.269403	13.421303	14.523703	15.043483	11.265887	13.762626	16.675707	15.064558	13.618664	2.913866	2.52805	3.797282	2.127757	2.215617	2.784879	2.266527	2.181489	9.460557	15.080019	15.94903	16.357726	15.390284	17.673514	16.068715	15.192822	17.183043	18.259761	17.131967	15.681416	18.144782	17.9411	17.415703	16.341221	16.375758	15.655547	16.166573	17.882064	15.129503	16.65726	12.90842	15.399738	15.447086	14.849094	14.524927	13.302487	10.878071	14.449086	14.773458	16.827561	15.588866	19.384197	14.868817	12.465295
ENSCGRT00001015491	Tppp3	ENSCGRP00001011262	1.32406	0	0.358518	1.022845	0.284261	0.339435	0.642645	0	1.245475	2.552453	1.742445	1.497165	2.056713	1.054305	1.779676	0.648749	0.629591	0	0.648222	0.302155	0.828039	0	0.28126	0	0	0	0	0	0	0.768876	0.456413	0	0	0.46252	0.274011	0.232999	0.049751	0.042603	0.054019	0	0.08357	0.089704	0.110529	0.129183	0.3585	0.2843	0.979167	0.714079	0.247537	0.191029	0.099798	0.227202	0.241907	0.469292	0.252581	0.501024	0	0.475286	0.73096	0.274126	0.72161	0	0.095462	0.246002	1.157339	0.375858	0	0	0	0	0.36193	0.338848	0	0	0	0	0.43914	0	0.409758	0
ENSCGRT00001015492	Gk	ENSCGRP00001011263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.039311	0	0	0	0	0	0	0	0	0	0.046634	0	0	0	0	0	0	0	0	0.047406	0	0.023584	0	0.012752	0.016267	0.029242	0	0.008511	0.02002	0	0	0	0	0	0	0.024108	0	0	0	0	0	0	0.116138	0	0.022251	0	0	0	0.059918	0	0	0.15882	0	0.07057	0.31518	0	0	0	0	0	0	0.097036	0	0.087202	0
ENSCGRT00001015493	ENSCGRG00001012947	ENSCGRP00001011264	0.338598	0	0	0.113171	0	0.115125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.033528	0	0.036017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCGRT00001015494	Vangl2	ENSCGRP00001011265	13.09019	8.428176	3.271609	10.096833	6.552469	9.850275	10.439222	10.60652	4.149731	5.900085	5.689971	7.845032	7.977724	6.784615	4.67637	4.509578	6.067244	5.258113	9.883743	6.106163	8.804147	9.110916	6.046673	7.458426	4.209219	7.754875	6.889319	4.27722	7.541929	8.277121	5.042832	7.496562	7.634511	6.359921	7.732423	6.264226	0.833659	0.871091	0.990117	0.850824	0.765229	0.785935	0.769405	1.105239	3.271604	6.552116	6.045047	6.773267	6.01675	8.377592	8.296884	8.316427	6.085398	5.829352	5.428836	5.740407	6.697282	6.484828	5.953249	7.363081	5.786699	7.468197	7.2138	5.970525	4.302981	6.084202	7.438591	6.326844	6.461898	5.86425	7.918934	6.608682	4.072579	6.461172	4.615956	3.811148	3.969376	5.182398	6.216699	7.287127
ENSCGRT00001015495	ENSCGRG00001012950	ENSCGRP00001011266	805.319165	227.127363	176.742724	2335.690749	156.407873	2539.657395	516.739456	312.418564	1035.589135	1602.621134	721.360602	911.645967	778.9009	880.130481	980.454606	814.790425	7681.713099	11389.663435	7634.085402	6724.892495	8291.76699	10606.370445	245.656803	473.954357	526.627817	318.726643	274.008441	325.581511	451.118707	310.052486	367.772702	255.609968	433.421073	144.136269	266.441894	422.844001	11.203051	7.125684	12.363581	9.576771	14.291691	13.041836	8.324046	21.288352	176.850799	156.260017	377.894693	609.436961	1438.851066	614.208573	348.691399	318.595213	1321.547883	1025.183646	1439.420773	315.884328	625.694004	1313.056859	1391.182829	371.704838	1088.234611	376.380253	353.520134	1452.43223	410.747595	399.08198	434.507516	546.237611	519.270562	446.059791	899.601869	604.544576	802.502749	533.26023	492.560657	444.045621	720.882277	582.136222	522.585549	448.780533
ENSCGRT00001015496	H2bc3	ENSCGRP00001011267	0	1.797302	0.641172	1.692644	0	0.599065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.396803	0	1.286476	0	0	0	0	0	0.566447	0	0	0	0	0	20.06725	20.167914	28.302098	1.073783	1.672454	22.078548	2.516322	1.841516	0.641114	0	0	0.420083	0	0	0.264321	0	0	0	0	0	0	0.479907	0	0	0.576536	0	0	0	0.17296	0	0	0	0	1.353433	0	0	0	0.789067	0	0	0	0.866107	0	0
ENSCGRT00001015497	Trp53	ENSCGRP00001011268	9.805405	48.870661	71.604649	47.43271	38.713217	23.084349	10.23851	26.688747	51.95762	59.358419	56.831661	58.629613	58.25039	56.871788	54.915143	53.830428	35.674207	32.434396	34.481161	33.842401	31.689574	35.83132	42.969736	37.508602	31.375194	46.749997	46.306018	32.797987	42.297599	38.845372	35.035937	40.321996	39.634684	41.780061	36.423039	35.509715	4.086399	4.248195	5.2168	1.749892	1.699748	4.447698	1.625308	1.812075	71.604486	38.71132	82.933493	78.293995	82.234738	68.481626	72.261511	86.79565	79.298009	79.921891	74.236651	78.356434	78.620393	79.697475	80.070184	69.754247	76.058	86.847399	84.698207	76.459399	55.55403	61.926275	57.907345	61.407517	63.438586	60.653439	55.951475	56.740578	50.365611	59.90189	57.598848	57.658505	53.692503	52.707659	60.668737	61.530812
ENSCGRT00001015498	Yy1	ENSCGRP00001011269	26.408545	50.984165	48.08939	53.784175	43.933944	40.678737	24.996812	41.587732	45.07498	63.478405	49.329252	66.323306	68.37014	70.831659	63.977937	71.161103	3.095625	16.77882	3.019803	2.962918	0	0	64.774645	63.394082	58.265506	70.095145	67.318561	52.976618	69.440274	68.286429	60.432184	69.486038	64.739121	51.74503	72.263226	75.355236	7.371898	6.413566	10.227882	2.666308	1.102985	4.231614	1.466549	5.036889	48.089248	43.931976	53.427631	54.407009	51.258878	43.24453	57.97765	49.3837	51.000051	55.573899	58.908355	50.626548	54.75283	51.57096	48.915535	44.298612	55.608435	48.22595	44.488185	52.916952	47.972873	63.348416	52.583578	71.15724	55.538985	54.685975	52.431784	56.568376	38.639036	52.961934	50.773776	45.820819	49.446186	63.139672	68.605521	62.553538
ENSCGRT00001015499	Yy1	ENSCGRP00001011270	0	0	0	0	0	0	1.021669	0	18.372163	0	14.991736	0	0	0	5.451951	0	34.901491	20.016238	35.660992	37.269387	40.688287	40.51824	0.482479	0.292224	0	0	0	0	0	0	0.132244	0	0.173127	0	0	0.454742	0	1.297831	0	2.555479	3.812261	2.928005	3.19232	0	0	0	0	0	0	17.93674	0	11.140398	0	0	0	0	0	0	0	12.33055	0	14.036317	17.894112	0	0	1.743214	0	0	0	0	0	0	0	0	0	0	0	1.60693	0	0
ENSCGRT00001015500	Ubap2l	ENSCGRP00001011271	22.526462	24.474644	17.1086	24.35437	10.89203	18.296168	22.958731	27.241002	19.323884	20.790767	18.82307	22.443809	19.350097	17.307941	20.629895	16.339532	28.805407	30.627407	35.225954	31.485532	43.730234	39.090427	10.208084	9.013913	9.501664	13.685276	12.744551	8.493824	8.368973	8.235109	14.798254	9.050042	8.328003	16.177378	9.64239	7.537284	1.933939	2.108096	3.166184	1.608563	1.498213	1.874996	1.445187	1.756807	17.094722	10.895191	16.324654	15.722703	17.218925	17.456951	15.935046	13.648374	12.764816	13.26097	14.204963	13.118954	15.06106	12.087291	9.881735	16.56492	13.070999	13.368682	15.091541	12.709904	15.217447	18.750772	19.25334	15.990351	14.136104	19.877855	13.824798	16.196907	9.856826	14.719854	12.365311	15.967081	12.491405	15.793449	13.020858	18.75298
ENSCGRT00001015501	Tektip1	ENSCGRP00001011272	1.858672	1.901432	0.57623	1.076983	0.689452	1.21334	4.123943	2.176973	2.734889	2.623507	3.22595	3.404927	4.032175	1.225376	2.92594	2.454409	0.23843	0	0.245486	0.457712	0	0	0	0	0.192856	0.197862	0.448426	0	0.404947	0	0.16584	0	0.196429	0	0.399533	0.510885	0.039848	0.033889	0.128827	0.24421	0.099343	0.214607	0.126049	0.240934	0.576213	0.689484	0.399505	0.971152	0.403648	1.351104	0.987083	0.734973	1.551991	0.578725	0.612963	0.804179	0.375106	0.387253	1.204154	0.684757	0.778739	0.55527	0.619335	0.606948	0	0.589187	1.502617	0	0.508641	0.592084	0	0.265444	0.504618	0	0	0.719827	0	0.599967	0.319938	0.308072
ENSCGRT00001015502	Pih1d2	ENSCGRP00001011273	2.408652	7.971078	8.105535	6.802626	3.58489	3.79648	4.323572	4.490952	4.708617	5.766237	4.926045	3.839918	3.444008	4.651507	4.274376	4.777868	1.32167	0.956697	1.55518	1.177984	1.738263	2.010728	4.130497	3.919085	5.724414	5.074273	4.94189	4.732002	4.220801	3.665525	4.485976	4.129021	4.725809	4.926538	3.481651	3.195538	2.615752	1.96726	2.343104	2.686785	2.239066	2.010214	2.434717	2.979063	8.105509	3.584735	10.234671	8.657586	10.509686	8.892368	7.911961	8.122294	9.922446	9.7306	12.873509	12.090029	9.18746	11.805461	9.056271	7.815447	10.494311	7.382026	8.565874	12.800868	8.923586	6.810664	7.395112	6.112975	7.784723	8.260457	7.713952	7.02798	7.895905	9.209171	8.985305	7.40001	8.641235	5.045044	7.424865	5.836202
ENSCGRT00001015503	Gja4	ENSCGRP00001011274	0	0.133717	0	0	0	0.276126	0	0.142785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.093179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017894	0	0	0	0	0	0	0	0	0	0	0	0	0.086391	0	0	0	0	0	0.202258	0	0	0.039793	0	0	0	0	0	0	0	0	0.130249	0	0	0.132432	0	0	0.188169	0.186392	0	0	0	0
ENSCGRT00001015504	Isoc1	ENSCGRP00001011275	30.142444	29.212108	21.801055	31.028708	23.954747	27.170626	34.751241	24.937606	74.214183	73.355888	76.650901	74.70758	75.21822	77.134581	73.358413	77.065642	4.89189	5.017826	11.163727	5.010102	9.706012	10.60719	57.091749	56.383156	55.488847	52.362809	47.598809	58.959925	51.973057	61.735322	47.361338	57.66528	62.686059	44.971352	61.537166	60.898385	8.444576	7.807936	8.514797	7.111152	6.257176	7.999893	6.542223	8.457908	21.801018	23.953486	46.597343	46.643468	46.288049	34.679287	34.647447	34.721661	45.901253	49.531957	45.146511	47.202311	47.271026	46.160702	47.847945	32.716291	50.236348	33.315199	35.345316	49.841602	18.557066	21.866606	18.013328	19.254513	19.047258	19.240176	18.442076	19.564313	16.059616	18.291049	19.862708	18.55959	19.598986	21.137772	19.770503	20.292831
ENSCGRT00001015505	ENSCGRG00001012960	non-coding	0	0	0	0	0	0	0	0	0	0.418294	0.703593	0.781029	0.385926	0	0.421824	0	1.817674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.645565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCGRT00001015506	Guca1b	ENSCGRP00001011276	0.270183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
